dr7id,m,logL_FUV,logL_FUV_err,logL_22,logL_22_err,logMstar,logMstar_err
587741534400217110,2,9.03,0.02,10.03,0.05,10.12,0.06
587741534404280481,4,9.68,0.04,9.02,0.05,10.46,0.11
587741534404411502,5+,9.64,0.04,9.08,0.05,10.16,0.09
587739708476686510,5+,9.42,0.07,8.9,0.08,10.09,0.09
587739708478914730,3,9.59,0.02,8.78,0.1,10.08,0.1
587741566588092513,2,9.92,0.03,9.83,0.05,10.34,0.08
588023240743715082,4,9.43,0.02,9.22,0.07,10.61,0.09
588023240744239171,2,9.14,0.02,8.36,0.1,10.54,0.08
588023045861015918,2,9.06,0.02,8.82,0.07,10.18,0.08
588023045866389681,2,9.2,0.02,10.37,0.05,11.05,0.09
588023045866651742,2,9.42,0.02,9.05,0.05,10.54,0.09
588023045870977043,5+,10.81,0.02,8.72,0.06,10.28,0.1
588023046395199675,2,9.5,0.08,9.18,0.06,10.78,0.09
588023046406144054,2,9.38,0.02,9.17,0.05,10.32,0.09
588023046406602889,3,9.34,0.02,8.6,0.08,10.31,0.09
588023046411518120,4,9.24,0.05,8.79,0.05,10.25,0.08
588023046941376722,3,9.54,0.04,9.76,0.05,10.23,0.09
588023046946291866,3,9.64,0.06,9.31,0.06,10.74,0.08
587741600423018639,2,9.26,0.02,8.64,0.06,10.24,0.11
587741600425967618,3,9.48,0.03,8.93,0.05,10.05,0.11
587741600427540561,1,9.18,0.1,8.69,0.08,11.06,0.08
587741600950976602,2,9.31,0.08,9.04,0.07,10.61,0.09
587741600954384455,2,9.29,0.05,9.16,0.05,10.52,0.11
587741600961986602,5+,9.33,0.02,8.92,0.05,10.49,0.09
587741601487716387,2,9.63,0.04,9.41,0.06,10.42,0.09
587741601490993168,2,10.07,0.03,9.61,0.05,10.44,0.1
587741601491517473,3,9.65,0.06,9.4,0.06,10.6,0.09
587741601496170525,3,9.53,0.05,8.62,0.05,10.78,0.1
587741601498333274,3,8.96,0.02,8.87,0.05,10.09,0.09
587741601499578395,3,9.52,0.04,9.2,0.05,10.73,0.09
587741602034483321,2,9.2,0.04,8.78,0.06,10.15,0.09
587741602562965640,2,9.63,0.03,8.85,0.07,10.17,0.13
587741602563620965,2,9.13,0.05,8.73,0.07,10.05,0.1
587741602565128209,2,9.7,0.06,9.27,0.06,10.14,0.09
587741602568994985,2,9.76,0.07,9.49,0.05,10.75,0.12
587741602576400465,3,9.54,0.05,9.36,0.05,10.59,0.09
588023048020688965,1,9.79,0.07,9.84,0.05,10.44,0.1
587741603096821765,2,9.8,0.02,9.32,0.04,10.13,0.09
587741603096952847,5+,9.64,0.02,8.79,0.05,10.55,0.14
587741603099377667,2,9.09,0.05,8.47,0.06,10.64,0.07
587741603103965367,4,9.32,0.02,8.64,0.11,11.27,0.04
587739829271461995,4,9.5,0.05,8.97,0.05,10.63,0.08
588023240743518228,2,9.27,0.02,8.58,0.06,10.07,0.12
587741707807621230,5+,9.47,0.08,9.44,0.06,10.44,0.09
587741707807948908,4,9.02,0.18,8.42,0.12,10.21,0.1
587741708323258934,5+,9.42,0.05,9.01,0.06,10.99,0.07
587741708326076464,2,9.64,0.03,9.43,0.05,10.5,0.1
587741708332236998,3,8.83,0.05,9.07,0.05,10.23,0.08
587741708338069627,2,8.95,0.12,9.16,0.09,10.36,0.08
587741708345213096,2,9.33,0.08,9.12,0.05,10.44,0.09
587741708345802882,3,9.62,0.04,9.28,0.06,10.26,0.09
587741708346589192,2,9.63,0.04,9.15,0.05,10.93,0.09
587741708867665992,2,9.45,0.02,9.28,0.05,10.3,0.1
587741708868059215,2,9.63,0.03,9.41,0.05,10.16,0.09
587741708868321347,3,9.03,0.08,8.6,0.07,10.41,0.1
587741708868517968,2,8.67,0.17,8.71,0.07,10.11,0.09
587741708870680655,5+,9.56,0.02,8.87,0.1,10.07,0.11
587741708875137191,3,9.75,0.04,9.43,0.05,10.64,0.09
587741708880773200,5+,9.47,0.05,8.78,0.06,10.5,0.12
587741709403488537,5+,9.42,0.05,8.7,0.07,10.28,0.13
587741709409058972,3,9.87,0.05,9.45,0.06,10.57,0.1
587741709414498358,2,8.86,0.06,8.9,0.04,10.67,0.09
587741709414563890,2,8.91,0.05,9.83,0.05,10.72,0.1
587741709416792103,3,9.49,0.09,9.38,0.05,10.82,0.09
587741709948813454,5+,9.66,0.04,9.24,0.05,10.39,0.09
587741709950582793,3,9.54,0.12,9.47,0.05,10.89,0.09
587741709953859685,3,9.5,0.04,9.47,0.05,10.67,0.08
587741709954121847,2,9.3,0.07,9.14,0.06,10.14,0.09
587741709954187368,2,9.23,0.04,9.66,0.05,10.3,0.09
587741709956808816,2,9.34,0.02,8.49,0.08,10.52,0.15
587741710492827754,2,9.11,0.09,8.95,0.06,10.65,0.08
587741720677122191,5+,9.53,0.04,8.75,0.07,10.36,0.11
587741721212354634,1,9.26,0.02,8.87,0.08,10.54,0.08
587741721213534291,2,8.69,0.09,8.87,0.05,10.62,0.08
587741722287276036,2,9.27,0.02,9.82,0.05,10.19,0.08
587741709958578386,2,8.36,0.03,9.0,0.05,10.41,0.08
587741722820280347,5+,9.41,0.04,8.81,0.06,10.67,0.09
587741722825523214,2,9.03,0.05,9.1,0.05,10.73,0.1
587741722827096179,2,9.54,0.08,8.75,0.07,10.17,0.1
587741723357282317,5+,9.68,0.05,9.21,0.05,11.31,0.08
587739719220854813,5+,9.84,0.04,9.32,0.05,11.16,0.1
587741724967633082,2,8.9,0.09,8.44,0.08,10.54,0.08
587741724972548183,5+,9.44,0.05,8.74,0.06,10.29,0.09
587741724976152667,2,9.88,0.06,9.29,0.06,10.53,0.09
587741725503520911,2,9.02,0.08,8.33,0.08,10.11,0.1
587741726578507838,2,9.38,0.07,8.72,0.05,10.49,0.11
587741727111970989,3,9.92,0.04,9.73,0.05,10.48,0.1
587741727112101895,5+,9.95,0.03,9.58,0.05,11.2,0.1
587741727114330130,2,9.38,0.09,9.98,0.05,11.07,0.09
587741727114330222,2,9.04,0.19,8.79,0.1,10.79,0.07
587741727121408144,3,9.5,0.07,8.98,0.07,10.28,0.09
587741727123570765,2,9.59,0.02,9.21,0.05,10.79,0.1
587741727123767450,5+,9.91,0.05,9.26,0.05,10.46,0.09
587741727124619307,3,9.35,0.06,9.3,0.05,10.57,0.09
587741727658672289,5+,9.5,0.05,8.93,0.06,10.19,0.1
588023239672004666,5+,9.43,0.04,8.91,0.06,10.32,0.09
588023240206975157,2,8.87,0.08,8.89,0.06,10.26,0.09
588023240207040666,2,8.66,0.17,8.51,0.08,10.87,0.05
587742009505874148,2,9.18,0.02,8.45,0.1,10.94,0.06
587742015420891252,1,9.58,0.02,9.57,0.05,10.88,0.09
587741815177085013,1,8.71,0.09,8.33,0.09,10.6,0.07
587742010042090046,2,9.51,0.02,8.88,0.08,10.35,0.12
587741815698292932,2,9.75,0.04,9.83,0.05,10.42,0.09
587741815702421779,3,9.51,0.06,9.35,0.06,10.56,0.09
587741815707205784,3,9.35,0.07,9.04,0.06,10.55,0.09
587741816239227130,2,9.72,0.05,9.62,0.05,10.99,0.09
587741816240800053,2,9.3,0.05,9.05,0.06,10.25,0.09
587741816246501574,2,9.26,0.09,9.44,0.06,10.85,0.09
587741816248598670,5+,9.26,0.02,9.07,0.05,10.37,0.09
587741816250302580,5+,9.61,0.09,8.86,0.08,10.36,0.1
587741816769872088,5+,9.62,0.03,8.6,0.08,10.17,0.11
587741816771838230,3,9.29,0.02,8.91,0.06,10.47,0.09
587741816781209767,5+,9.59,0.04,9.45,0.05,10.74,0.09
587741816784945262,2,9.64,0.03,9.71,0.05,10.5,0.09
587741817321619566,5+,9.49,0.03,8.51,0.07,10.01,0.1
587741707794448516,2,9.88,0.03,9.54,0.05,10.45,0.09
587741817857376413,5+,9.56,0.02,9.16,0.06,10.21,0.09
587741817859014808,2,9.44,0.13,9.22,0.07,10.35,0.12
587741819990376605,5+,9.57,0.06,8.83,0.08,10.05,0.1
588023239672463533,3,9.51,0.07,8.64,0.1,11.05,0.07
587741820528361655,5+,9.19,0.03,8.76,0.05,10.12,0.1
587741828048945333,4,9.38,0.09,8.94,0.08,10.26,0.14
587741828049403907,5+,9.87,0.03,9.15,0.05,10.5,0.09
587741828586602769,5+,9.19,0.05,8.52,0.09,10.13,0.1
587741829120065638,2,9.53,0.07,9.44,0.06,10.52,0.09
587741829120131079,4,9.39,0.13,9.44,0.06,11.14,0.08
587741726305615919,5+,8.81,0.1,8.32,0.1,10.97,0.08
587741829654839360,2,9.45,0.08,9.19,0.06,10.45,0.09
587741829657460747,2,9.03,0.2,8.78,0.11,10.96,0.07
587741829659230384,2,8.89,0.06,8.37,0.09,10.08,0.08
587741830192889884,2,8.99,0.08,8.5,0.08,10.35,0.09
587741830197149819,2,9.68,0.03,10.2,0.04,10.35,0.09
587741600411549721,3,9.08,0.06,8.59,0.06,10.97,0.07
587742008968675684,1,9.6,0.02,8.83,0.07,10.28,0.08
587742008972345635,2,9.12,0.02,9.0,0.06,10.43,0.09
587742009509806202,2,8.95,0.03,9.16,0.05,10.25,0.08
587742010042810554,3,9.54,0.02,9.31,0.05,10.44,0.09
587742012732473412,5+,9.82,0.03,9.32,0.05,10.56,0.1
587742012741582968,2,9.48,0.05,8.9,0.08,10.14,0.09
587742012743548953,2,9.31,0.05,9.17,0.05,10.12,0.09
587742012760785071,1,9.1,0.18,8.96,0.06,10.09,0.1
587742012762161209,3,9.51,0.07,8.87,0.06,10.33,0.09
587742012762751201,2,9.97,0.05,9.46,0.05,11.0,0.12
587742578069471432,2,9.37,0.09,8.62,0.07,10.07,0.11
587742013280157803,2,9.84,0.04,8.85,0.1,10.33,0.06
587742013280813155,2,9.73,0.06,9.5,0.06,11.14,0.1
587742013283762321,5+,9.41,0.1,9.05,0.08,10.39,0.09
587742013298835520,2,8.99,0.15,9.49,0.05,10.81,0.1
587742013300670505,2,9.55,0.05,9.91,0.05,10.32,0.07
587742013302767944,5+,9.4,0.08,8.45,0.11,10.41,0.13
587742013303488749,3,9.08,0.1,8.89,0.05,10.44,0.09
587742013804052654,2,9.4,0.18,9.01,0.09,10.73,0.1
587742013804838945,3,9.79,0.03,9.17,0.06,10.61,0.09
587742013807198300,3,9.17,0.06,9.35,0.05,10.39,0.09
587742013810343949,2,9.69,0.08,9.0,0.07,10.97,0.09
587742013811261490,2,9.42,0.08,8.76,0.08,10.48,0.11
587742013819387940,2,8.84,0.12,8.61,0.08,10.41,0.08
587742013819650116,2,8.95,0.06,8.98,0.05,10.3,0.08
587742013820764304,2,9.29,0.15,9.33,0.06,10.34,0.09
587742013829480479,1,9.68,0.08,9.15,0.06,11.0,0.11
587742013829677069,5+,9.54,0.03,9.17,0.04,10.61,0.12
587742013831708836,3,9.5,0.06,8.97,0.06,10.68,0.1
587742013835116787,3,9.68,0.06,9.08,0.06,10.75,0.1
587742014353375292,2,9.32,0.02,8.52,0.07,10.02,0.12
587742014354948288,2,9.06,0.1,8.76,0.06,10.14,0.09
587742014364582026,2,9.44,0.07,8.44,0.11,10.21,0.12
587742014374674603,2,9.32,0.17,8.55,0.08,10.73,0.03
587742014888345697,2,9.54,0.03,9.67,0.05,10.14,0.19
587742014890705063,3,9.73,0.07,9.23,0.05,10.5,0.11
587742014893457593,4,9.69,0.09,9.04,0.08,10.28,0.07
587742014899290241,2,9.6,0.03,8.82,0.07,10.02,0.1
587742014903287924,5+,9.52,0.04,9.12,0.05,10.54,0.1
587742014903418934,5+,9.7,0.06,9.2,0.06,11.18,0.09
587742014903943216,2,9.02,0.17,8.38,0.09,11.07,0.08
587742014910628023,2,9.8,0.05,9.1,0.06,10.54,0.11
587742015437471810,2,8.66,0.12,8.42,0.07,10.35,0.09
587742015438717110,2,9.33,0.06,8.49,0.08,10.11,0.1
587742059994808399,3,9.22,0.08,9.22,0.05,10.57,0.08
587742060001820694,2,9.66,0.03,9.74,0.05,10.23,0.13
587742060005097495,2,9.39,0.04,9.73,0.05,10.56,0.08
587742578067308732,2,9.41,0.21,9.08,0.06,10.7,0.1
587744874784817210,2,9.26,0.04,9.14,0.05,10.69,0.1
587742060516802707,3,9.38,0.04,9.49,0.05,10.22,0.09
587742060519489706,2,9.83,0.05,9.44,0.05,10.84,0.09
587742060520800404,2,9.26,0.08,8.34,0.1,10.1,0.13
587742060524994594,3,9.67,0.05,9.37,0.06,10.5,0.09
587742060525715631,2,9.31,0.1,8.85,0.08,10.31,0.09
587742060530696249,5+,9.89,0.03,9.39,0.05,10.03,0.09
587742060550029508,5+,9.76,0.07,9.21,0.06,10.48,0.09
587742060551405824,4,9.62,0.14,9.31,0.06,10.72,0.09
587742061045481579,5+,9.67,0.05,9.3,0.06,10.9,0.1
587742061057409088,3,10.0,0.07,10.23,0.05,10.61,0.09
587742061061603387,2,9.15,0.02,8.36,0.09,10.21,0.12
587742061061603530,2,8.7,0.02,9.34,0.05,10.17,0.09
587742061061996578,5+,9.49,0.12,9.18,0.06,11.26,0.07
587742061062324434,3,9.51,0.11,9.05,0.08,10.6,0.11
587742061069467817,2,9.69,0.06,9.73,0.05,10.8,0.09
587742061072416869,3,8.95,0.02,8.51,0.06,10.37,0.09
587742061092798764,5+,9.51,0.08,8.8,0.07,10.05,0.1
587742061582745897,2,9.17,0.02,9.17,0.05,10.16,0.09
587742061591527562,2,9.26,0.05,9.21,0.05,10.42,0.08
587742061592903821,3,9.51,0.02,8.87,0.06,10.33,0.1
587742061596180635,4,9.47,0.06,9.24,0.06,10.01,0.09
587742061598736559,2,9.59,0.02,8.95,0.07,10.68,0.1
587742061599260833,3,9.2,0.02,9.0,0.07,10.93,0.08
587742061600702610,5+,9.52,0.09,8.78,0.1,11.09,0.08
587742061616758804,5+,9.45,0.08,8.84,0.07,10.27,0.1
587742061618397346,2,9.56,0.1,9.11,0.06,10.51,0.1
587742061620101215,2,9.35,0.05,8.94,0.05,10.32,0.1
587742061625082088,5+,9.53,0.06,9.31,0.05,10.6,0.09
587742061625934042,2,9.36,0.08,9.64,0.05,10.57,0.08
587742062119682294,3,9.47,0.02,9.31,0.05,10.51,0.09
587742062125252637,4,9.29,0.09,8.86,0.09,10.02,0.1
587742062128267462,3,9.52,0.04,9.11,0.06,10.17,0.09
587742062132265068,2,9.24,0.05,8.83,0.06,10.75,0.1
587742062136197138,2,9.33,0.02,9.07,0.05,10.6,0.13
587742062142685277,2,9.31,0.02,8.75,0.06,10.35,0.1
587742062154678281,2,9.75,0.05,9.83,0.05,10.51,0.1
587742062158086296,2,9.39,0.05,8.83,0.06,10.01,0.11
587742062161821786,2,8.82,0.13,9.35,0.05,10.71,0.09
587742062161887357,3,9.31,0.06,9.16,0.06,10.45,0.09
587742062162215163,5+,9.58,0.06,8.95,0.06,10.59,0.11
587742062162804971,2,9.03,0.09,8.9,0.08,10.32,0.08
587742062665269270,2,9.67,0.03,9.75,0.05,10.18,0.1
587742062673789090,2,9.42,0.07,8.52,0.06,10.32,0.13
587742062678114412,2,9.51,0.03,8.7,0.05,10.41,0.11
587742062679883839,3,9.59,0.04,9.32,0.05,10.16,0.1
587742062680932426,2,9.39,0.02,9.46,0.05,10.71,0.1
587742062689779719,2,9.45,0.07,9.86,0.05,10.6,0.09
587742062697185494,2,9.52,0.06,8.9,0.07,10.0,0.1
587742062698561706,2,9.34,0.1,8.54,0.09,10.25,0.09
587742188826853390,5+,9.52,0.02,8.92,0.05,10.55,0.11
587742188839108690,2,9.07,0.11,8.36,0.1,10.81,0.07
587742015440289951,3,8.92,0.09,8.32,0.08,10.27,0.1
587742188843958531,2,9.66,0.08,9.98,0.05,10.95,0.09
587742189362806808,5+,8.87,0.11,8.26,0.09,10.6,0.07
587742189377028175,3,8.83,0.06,8.82,0.06,10.31,0.08
587742189377028292,2,9.14,0.04,8.82,0.05,10.22,0.08
587742189381484744,2,9.44,0.08,8.95,0.05,11.13,0.07
588023720171143237,3,9.83,0.04,9.61,0.05,10.32,0.09
587742189899808802,5+,9.53,0.04,8.9,0.05,10.38,0.09
587742189900398800,2,9.2,0.09,9.21,0.06,10.06,0.09
587742189900529839,3,9.59,0.03,9.13,0.05,10.08,0.1
587742189913833534,2,9.1,0.09,8.82,0.05,10.32,0.1
587742190437466176,2,8.99,0.06,9.24,0.05,10.16,0.08
587742190974271512,4,9.78,0.03,9.39,0.05,10.69,0.09
587742190974337072,4,9.7,0.05,9.49,0.05,10.46,0.08
587742190976303238,5+,9.88,0.03,9.3,0.06,11.31,0.08
588023722318626889,3,9.5,0.11,8.7,0.07,10.29,0.11
588023722318626951,5+,9.56,0.08,9.12,0.06,10.99,0.08
588023668091715791,2,9.4,0.02,8.63,0.11,10.18,0.1
588023668093485105,1,9.49,0.04,9.61,0.05,10.39,0.1
588023668100301095,3,9.34,0.14,9.12,0.08,10.44,0.08
588023668636647582,3,9.4,0.08,8.99,0.09,10.09,0.11
588023669168341153,2,8.82,0.17,8.32,0.08,10.68,0.06
588023669168406703,2,9.61,0.07,9.24,0.06,11.14,0.08
588023669705212005,2,9.1,0.02,8.88,0.05,10.43,0.09
588023669705342988,2,9.41,0.02,9.52,0.05,10.66,0.1
588023669706195139,2,9.75,0.06,9.38,0.06,10.07,0.1
588023669707440224,5+,9.21,0.07,8.85,0.05,10.77,0.1
588023669707505757,5+,9.14,0.08,9.21,0.04,10.88,0.1
588023669707505783,2,8.84,0.13,8.65,0.07,10.86,0.07
588023669708030066,5+,9.32,0.09,9.03,0.07,10.57,0.08
588023670241296589,5+,9.42,0.02,9.25,0.05,10.35,0.09
588023670242344990,2,9.14,0.02,8.88,0.04,10.88,0.11
588023670779347045,2,9.31,0.02,9.43,0.06,10.83,0.09
587742059996250176,2,9.61,0.09,8.89,0.07,10.73,0.13
588023670779936813,2,9.02,0.06,8.51,0.06,10.51,0.09
588023721245606067,2,9.39,0.17,9.04,0.06,10.94,0.1
588023721247178971,3,9.85,0.08,9.38,0.06,10.4,0.08
588023721249013984,1,9.38,0.06,9.09,0.06,10.29,0.08
588023722049339575,2,9.59,0.08,8.93,0.06,10.05,0.1
588023721784770725,2,9.38,0.05,8.33,0.1,10.14,0.1
587742549606006840,2,9.72,0.09,9.63,0.05,10.63,0.09
587742629599969529,3,9.66,0.07,9.03,0.06,10.47,0.1
587742611881197583,2,9.83,0.06,9.23,0.06,10.87,0.1
587742629068800376,2,9.15,0.02,9.07,0.06,10.6,0.09
587742629069062405,2,9.6,0.02,8.92,0.08,10.02,0.1
587742550143598749,2,9.56,0.08,9.13,0.07,10.18,0.09
587742550145106066,3,9.32,0.21,8.82,0.08,10.85,0.08
587742550146023506,2,9.0,0.1,9.67,0.05,10.65,0.09
587742550149431639,2,9.34,0.1,8.48,0.08,10.59,0.08
587742550150218053,3,9.49,0.05,9.12,0.06,10.07,0.1
587742550152380656,3,9.04,0.12,8.49,0.1,10.9,0.07
587742550679421056,2,9.03,0.15,9.22,0.06,10.19,0.09
587742550679748826,4,9.67,0.1,9.2,0.06,10.55,0.11
587742550685450445,3,9.47,0.12,9.33,0.05,11.17,0.08
587742550685647149,2,9.22,0.06,8.84,0.06,10.31,0.09
587742551229596116,2,9.02,0.17,9.12,0.06,10.89,0.08
587742551754408170,5+,9.7,0.08,9.28,0.05,10.75,0.1
587742551756243070,3,9.98,0.05,9.6,0.05,10.45,0.09
587742551756636272,3,9.27,0.08,9.35,0.05,10.33,0.09
587742551757291564,2,9.75,0.05,9.35,0.06,10.73,0.11
587742551759257682,2,9.34,0.06,9.49,0.05,10.54,0.09
587742551759847676,2,9.62,0.07,8.8,0.08,10.17,0.13
587742060559663223,2,8.99,0.07,8.83,0.07,10.37,0.09
587742566788235375,2,9.2,0.05,8.74,0.08,10.58,0.1
587742566788956172,4,9.05,0.13,8.7,0.13,10.02,0.09
587742567315472439,3,9.61,0.08,9.17,0.06,10.76,0.08
587742567317962903,4,9.28,0.12,8.77,0.11,10.04,0.09
587742567318749373,1,8.87,0.18,8.45,0.1,10.54,0.08
587742567319404648,2,8.37,0.15,8.28,0.11,10.9,0.07
587742567321960626,4,9.37,0.07,8.78,0.07,10.12,0.1
587742567322288398,3,9.71,0.02,8.96,0.07,10.97,0.09
587742567324647612,3,9.5,0.06,9.46,0.06,10.42,0.09
587742567853326520,2,8.93,0.03,8.83,0.07,10.43,0.08
587742567857913901,2,9.3,0.03,10.18,0.05,10.3,0.05
587742568391901342,2,9.04,0.05,8.8,0.06,10.33,0.09
587742568393539732,2,9.26,0.07,8.28,0.09,10.57,0.06
587742571070750850,2,9.68,0.06,8.64,0.13,10.13,0.09
587742571075797174,3,9.75,0.04,9.85,0.05,10.51,0.09
587742571607949406,2,9.7,0.06,9.36,0.06,10.93,0.1
587742572681822370,4,9.53,0.07,9.73,0.05,10.65,0.08
587742572684378218,2,8.73,0.08,9.5,0.05,10.08,0.09
587742572686475462,2,9.78,0.04,9.41,0.06,10.74,0.09
587742573222756474,1,9.32,0.06,8.85,0.09,10.04,0.08
587742573222822112,3,9.1,0.07,8.87,0.08,10.5,0.1
587742573224001746,2,9.05,0.02,8.66,0.06,10.49,0.09
587742573224853701,2,9.45,0.02,8.94,0.07,10.64,0.09
587742573760610445,3,9.25,0.07,8.83,0.05,10.06,0.1
587742573761855511,5+,9.51,0.02,8.04,0.14,11.0,0.07
587742575366373432,5+,9.29,0.04,8.97,0.05,10.27,0.11
587742865825464473,4,9.41,0.02,8.9,0.08,10.04,0.09
587742575369650328,3,9.69,0.07,9.72,0.05,10.88,0.09
587742595231842446,5+,9.29,0.05,8.67,0.06,10.19,0.1
587742575378300936,1,9.51,0.03,9.63,0.05,10.3,0.08
587742575903244456,2,9.0,0.13,9.06,0.07,10.99,0.08
587742575919693939,3,9.83,0.04,9.39,0.05,10.42,0.12
587742575920021526,5+,9.78,0.05,9.15,0.05,10.14,0.12
587742576455647478,5+,9.61,0.11,9.17,0.06,10.47,0.1
587742576456302711,2,9.28,0.15,8.79,0.1,10.53,0.1
587742576977510448,3,8.56,0.08,8.77,0.05,10.34,0.09
587742576979017874,2,9.24,0.1,8.74,0.06,10.28,0.11
587742576980000837,2,9.46,0.05,8.52,0.06,10.18,0.13
587742576992190541,2,9.19,0.21,9.77,0.05,10.54,0.08
587742576992976910,1,9.27,0.14,9.0,0.07,11.12,0.07
587742576994222101,3,9.99,0.06,10.34,0.05,10.54,0.08
587742576994746542,4,9.2,0.13,8.68,0.08,10.06,0.1
587742577514643459,2,9.64,0.03,9.13,0.03,10.97,0.14
587742577514709145,2,8.83,0.14,8.9,0.05,10.31,0.09
587742577522966609,5+,9.49,0.07,8.73,0.08,10.43,0.1
587742578052890655,2,9.24,0.06,9.83,0.05,10.56,0.09
587742575922839593,2,9.37,0.07,9.09,0.06,10.28,0.1
587742575923036340,2,8.75,0.14,9.56,0.05,10.51,0.1
587742629072076915,4,9.62,0.06,9.22,0.06,10.61,0.11
587742629072470132,3,9.46,0.06,9.4,0.05,10.34,0.09
587742589330063453,2,9.53,0.03,9.27,0.05,10.75,0.09
587742589331308752,2,9.6,0.02,9.11,0.06,10.07,0.1
587742589334389075,1,9.31,0.12,8.94,0.11,10.53,0.11
587742060557107219,5+,9.69,0.04,9.26,0.05,10.37,0.09
587742593622147157,3,9.64,0.03,9.24,0.05,10.23,0.09
587742610801164412,3,9.58,0.07,8.99,0.07,10.35,0.09
587742610262917137,1,8.64,0.14,8.64,0.06,10.89,0.08
587742610265145476,2,9.97,0.05,9.77,0.05,10.09,0.08
587742610806276194,2,9.07,0.12,8.72,0.07,10.09,0.09
587742610807128118,5+,9.77,0.06,9.08,0.05,10.39,0.11
587742610810208296,5+,9.55,0.11,9.05,0.09,10.5,0.09
587742611341967406,4,9.46,0.06,9.36,0.05,10.19,0.09
587742611343081727,3,9.77,0.04,9.28,0.06,10.67,0.09
587742611346686129,3,9.2,0.09,8.91,0.06,10.41,0.09
587742611347997008,2,9.62,0.02,8.92,0.07,10.32,0.11
587742611875627129,1,9.57,0.1,8.99,0.08,10.24,0.1
587742611876872416,2,9.63,0.09,9.47,0.05,10.62,0.09
587742614559260849,2,9.22,0.08,9.07,0.05,10.36,0.09
587742615097507890,2,8.95,0.09,10.34,0.04,10.29,0.07
587742615637852540,3,9.13,0.04,8.66,0.1,11.05,0.06
587736917288091813,3,9.73,0.05,8.85,0.07,10.18,0.12
587736809918824627,4,9.34,0.06,9.0,0.05,10.14,0.09
587742627983851568,5+,9.64,0.03,9.31,0.05,10.71,0.1
587742627987718194,3,9.73,0.05,9.97,0.05,10.95,0.09
587742627989880943,3,9.22,0.03,9.02,0.05,10.52,0.11
587742628523475193,2,9.21,0.09,9.76,0.05,10.94,0.09
587742628530815036,2,9.14,0.07,9.62,0.05,10.51,0.08
587742628533174350,3,9.56,0.06,9.8,0.05,10.93,0.09
587742628534354048,2,9.42,0.02,9.74,0.05,10.9,0.09
587742644626325557,1,9.51,0.05,9.31,0.05,10.3,0.09
587742644626522536,2,9.05,0.06,8.67,0.08,10.31,0.1
587742645699346849,3,9.26,0.07,8.95,0.07,10.2,0.09
587742614562144557,5+,9.83,0.04,9.72,0.05,10.42,0.1
587742772945682518,2,9.5,0.12,8.61,0.1,10.05,0.04
587742772946206801,5+,9.93,0.02,9.22,0.06,10.68,0.1
587742774013657229,5+,10.07,0.03,9.43,0.06,11.14,0.1
587742774014640136,2,9.23,0.05,8.05,0.09,10.33,0.07
587742774019686531,2,9.44,0.02,9.08,0.07,10.54,0.09
587742774022176785,2,9.27,0.02,9.6,0.05,10.33,0.09
587742774549151874,2,9.62,0.05,8.98,0.08,10.4,0.09
587742774552494214,2,9.32,0.04,8.72,0.06,10.3,0.11
587742775089037354,2,9.2,0.06,8.6,0.08,10.57,0.08
587742775090610243,3,9.51,0.02,8.76,0.11,10.64,0.11
587742775095722116,2,9.19,0.08,8.72,0.06,10.66,0.09
587742775627743304,4,9.42,0.02,8.9,0.11,10.13,0.09
587742864210460709,2,8.62,0.02,8.72,0.06,10.7,0.08
587742864210722904,2,9.06,0.02,9.11,0.05,10.15,0.09
587742864742875176,1,9.74,0.03,9.65,0.05,10.41,0.09
587742865279811705,2,9.11,0.07,8.77,0.06,10.12,0.1
587742865280335946,2,9.05,0.14,8.62,0.1,10.68,0.08
587742865280401528,4,9.69,0.06,9.55,0.05,10.96,0.09
587742865817075795,4,9.37,0.03,9.96,0.04,11.23,0.1
587742772949418053,4,9.41,0.04,9.47,0.05,10.48,0.1
587742772949876764,2,9.43,0.04,9.21,0.05,10.12,0.09
587742772950859897,5+,9.21,0.02,8.53,0.05,10.38,0.15
587742772953481327,3,9.12,0.07,9.01,0.04,10.58,0.13
587742773487599779,2,9.73,0.05,9.4,0.06,10.25,0.09
587742775097229413,2,9.43,0.08,8.63,0.09,10.07,0.11
587742882188099779,2,9.62,0.05,9.91,0.05,10.47,0.08
587725816427905057,2,8.97,0.03,9.05,0.05,10.53,0.1
587725817501384811,2,10.0,0.02,9.79,0.05,10.72,0.08
587742889972859127,2,9.34,0.02,8.49,0.08,10.11,0.11
587742891046535452,2,9.21,0.11,8.46,0.11,10.46,0.09
587742863139209267,1,9.73,0.02,9.29,0.05,10.1,0.09
587742901793325115,5+,8.93,0.08,8.07,0.09,10.0,0.11
587742863676473405,2,9.0,0.08,10.15,0.05,10.67,0.09
587742863677391045,2,8.93,0.09,8.87,0.06,10.09,0.09
587742902327705615,2,9.16,0.09,8.56,0.1,10.23,0.1
587742864214523914,2,9.49,0.07,8.56,0.08,11.07,0.08
587742902862676151,4,9.66,0.03,9.02,0.05,10.23,0.1
587742864750673936,5+,9.61,0.04,9.3,0.05,10.04,0.09
587742864751198290,2,9.48,0.04,8.77,0.06,10.2,0.09
587742903398826200,2,9.03,0.11,8.71,0.1,10.22,0.1
587742903402889256,2,9.52,0.04,8.8,0.06,10.01,0.1
